,class_label,class_pred,class_score,order_label,order_pred,order_score,family_label,family_pred,family_score,genus_label,genus_pred,genus_score,species_label,species_pred,species_score
GMMBD1197-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Dasyhelea,0.9999,,Dasyhelea arenivaga,0.0027
GMMBG741-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.0007,,Culicoides pulicaris,0.0001
GMMBI215-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Clusiidae,Cecidomyiidae,0.0063,,Bibio,0.0006,,Bibio nigriventris,0.0006
GMMBE656-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Contarinia,0.0028,,Contarinia maculipennis,0.0028
GMMBG188-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Dasyhelea,0.3548,,Tarnania tarnanii,0.0010
GMMBI851-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.1676,,Cystiphora taraxaci,0.1675
GMBZE165-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Cicadellidae,Cicadellidae,1.0000,,Cacopsylla,0.0017,,Cacopsylla pyricola,0.0017
GMMBC348-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.0949,,Dicranomyia,0.0039,,Cheilotrichia stigmatica,0.0009
GMMBB293-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Limnophyes,0.5524,,Limnophyes minimus,0.0065
GMBZV124-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Phoridae,Phoridae,1.0000,,Megaselia,1.0000,,Megaselia lucifrons,0.0019
GMBZM300-16,Insecta,Insecta,1.0000,Diptera,Hymenoptera,0.9989,Psychodidae,Apidae,0.0254,,Bombus,0.0254,,Bombus jonellus,0.0254
GMMBI824-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Tarnania,0.0091,,Tarnania tarnanii,0.0091
GMBZF707-16,Collembola,Collembola,1.0000,Poduromorpha,Poduromorpha,1.0000,Neanuridae,Neanuridae,0.3747,,Morulina,0.0944,,Morulina thulensis,0.0944
GMBZK278-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Vitisiella,0.0741,,Vitisiella brevicauda,0.0740
GMMBE700-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Contarinia,0.0028,,Contarinia maculipennis,0.0028
GMMBG1272-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Polypedilum,0.7568,,Paratendipes albimanus,0.0111
GMMBD959-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Dasyhelea,0.9999,,Dasyhelea arenivaga,0.0038
GMBZC329-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0855,,Cystiphora taraxaci,0.0855
GMMBE256-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,,Tetramorium,0.9987,,Tetramorium bicarinatum,0.7825
GMMBE620-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Phoridae,Phoridae,1.0000,,Megaselia,1.0000,,Megaselia arcticae,0.0029
GMMBD1314-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,0.9998,,Dasyhelea,0.0377,,Tarnania tarnanii,0.0009
GMMBC396-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Culicoides,0.8604,,Culicoides circumscriptus,0.0212
GMMBD482-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,0.7418,,Psychoda,0.6365,,Psychoda alternata,0.0355
GMMBI826-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.0154,,Lestodiplosis sp. 1 NPH-2020,0.0154
GMMBE669-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Corynoptera,0.2787,,Corynoptera barbata,0.0026
GMBZA313-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Crematogaster,Crematogaster,0.9999,Crematogaster carinata,Crematogaster carinata,0.9981
GMMBE509-16,Collembola,Collembola,1.0000,Entomobryomorpha,Entomobryomorpha,0.9355,Paronellidae,Entomobryidae,0.0213,,Entomobrya,0.0213,,Entomobrya assuta,0.0213
GMMBE684-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Lauxaniidae,Tenthredinidae,0.0009,,Monophadnus,0.0009,,Monophadnus pallescens,0.0009
GMMBE703-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.0912,Cecidomyiidae,Cecidomyiidae,0.0912,,Peromyia,0.0355,,Peromyia perpusilla,0.0355
GMMBG1638-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9959,Cecidomyiidae,Cecidomyiidae,0.9959,,Asteromyia,0.0563,,Asteromyia carbonifera,0.0563
GMBZP510-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Cixiidae,Flatidae,0.0256,,Metcalfa,0.0256,,Metcalfa pruinosa,0.0256
GMBZN209-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.0702,,Bradysia difformis,0.0014
GMMBA437-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chloropidae,Chloropidae,0.9995,,Tricimba,0.0104,,Tricimba melancholica,0.0104
GMMBB663-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.1868,,Cystiphora taraxaci,0.1865
GMMBD961-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,0.9996,,Dasyhelea,0.2521,,Tarnania tarnanii,0.0008
GMBZH335-16,Collembola,Collembola,1.0000,Entomobryomorpha,Entomobryomorpha,0.9933,Paronellidae,Entomobryidae,0.9933,,Entomobrya,0.9933,,Entomobrya atrocincta,0.0022
GMMBE450-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Chrysomelidae,Chrysomelidae,1.0000,,Psylliodes,0.0631,,Psylliodes chrysocephalus,0.0097
GMBZC214-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.9955,,Bradysia trivittata,0.0054
GMMBD934-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Dasyhelea,0.9999,,Dasyhelea arenivaga,0.0020
GMMBD1352-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,0.9999,Scelionidae,Scelionidae,0.1251,,Telenomus,0.1251,,Telenomus goniopis,0.1251
GMMBD427-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9996,Cecidomyiidae,Cecidomyiidae,0.9996,,Bryomyia,0.0012,,Trichosia townesi,0.0008
GMMBE554-16,Insecta,Insecta,1.0000,Lepidoptera,Lepidoptera,1.0000,Tineidae,Crambidae,0.0828,,cramMalaise01,0.0828,,cramMalaise01 Malaise6138,0.0037
GMMBC351-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,1.0000,,Psychoda,0.6284,,Lutzomyia longipalpis,0.0022
GMMBD930-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.0308,,Cheilotrichia,0.0025,,Cheilotrichia stigmatica,0.0025
GMMBG486-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.9817,,Chrysotus,0.0813,,Chrysotus femoratus,0.0149
GMBZK095-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Drosophilidae,Drosophilidae,1.0000,Drosophila,Drosophila,1.0000,Drosophila sturtevanti,Drosophila sturtevanti,0.9970
GMBZM304-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0329,,Cystiphora taraxaci,0.0329
GMBZM388-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.2980,,Lestodiplosis sp. 1 NPH-2020,0.2980
GMMBG1488-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.0088,,Cystiphora taraxaci,0.0088
GMMBD618-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.9822,,Forcipomyia titillans,0.0027
GMBZM145-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Crematogaster,Crematogaster,0.9999,Crematogaster carinata,Crematogaster carinata,0.9984
GMMBD1024-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Culicoides,0.4701,,Culicoides circumscriptus,0.0754
GMBZK228-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Limnophyes,0.0041,,Limnophyes sp. 2SW,0.0009
GMBZM527-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.9372,,Culicoides victoriae,0.0351
GMBZN389-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Culicoides,0.9966,,Culicoides pulicaris,0.0129
GMBZE235-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,0.9989,,Oulema,0.0004,,Oulema duftschmidi,0.0004
GMMBI542-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Phoridae,Phoridae,1.0000,,Megaselia,1.0000,,Megaselia tecticauda,0.0047
GMBZA082-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Pseudolycoriella,0.0053,,Pseudolycoriella brunnea,0.0053
GMMBC764-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,1.0000,,Psychoda,1.0000,,Psychoda alternata,0.0090
GMBZM327-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.9649,,Culicoides victoriae,0.0564
GMMBD514-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.0459,,Lestodiplosis sp. 1 NPH-2020,0.0459
GMBZN292-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Sciara,0.0016,,Scatopsciara neglecta,0.0015
GMMBG070-16,Insecta,Insecta,0.9993,Coleoptera,Coleoptera,0.8147,Eucnemidae,Chrysomelidae,0.7470,,Drosophila,0.0007,,Drosophila busckii,0.0007
GMMBG080-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Staphylinidae,Dytiscidae,0.0033,,Platambus,0.0033,,Platambus maculatus,0.0033
GMMBI778-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Lauxaniidae,Lauxaniidae,0.1802,,Sapromyza,0.0019,,Sapromyza brachysoma,0.0019
GMBZM406-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.9915,,Forcipomyia cf. acidicola,0.1856
GMBZV130-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,0.9999,,Lutzomyia,0.1028,,Lutzomyia ovallesi,0.0024
GMMBD925-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Lauxaniidae,Lauxaniidae,0.1256,,Sapromyza,0.0015,,Sapromyza brachysoma,0.0015
GMBZL469-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Crematogaster,Crematogaster,0.9996,Crematogaster carinata,Crematogaster carinata,0.9982
GMBZN288-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.0071,,Lestodiplosis sp. 1 NPH-2020,0.0047
GMBZH167-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Cixiidae,Flatidae,0.0199,,Geisha,0.0046,,Geisha distinctissima,0.0046
GMMBE654-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Contarinia,0.0025,,Contarinia maculipennis,0.0025
GMMBI495-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,0.1397,,Forcipomyia,0.0171,,Trichosia confusa,0.0015
GMMBD1258-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.3382,,Forcipomyia nigra,0.0012
GMMBD784-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ephydridae,Drosophilidae,0.7121,,Musca,0.0164,,Musca convexifrons,0.0019
GMBZA263-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Crematogaster,Crematogaster,0.9999,Crematogaster carinata,Crematogaster carinata,0.9975
GMBZM291-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9985,Ceratopogonidae,Agromyzidae,0.0574,,Cerodontha,0.0574,,Tarnania tarnanii,0.0008
GMMBG528-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Sciara,0.0391,,Sciara humeralis,0.0391
GMMBG517-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Alpinosciara,0.0013,,Corynoptera barbata,0.0005
GMBZK439-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Cystiphora,0.3490,,Cystiphora taraxaci,0.3487
GMMBD849-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.0140,,Tarnania tarnanii,0.0019
GMBZN308-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,0.7205,,Corethrella,0.0020,,Xyleborus affinis,0.0015
GMMBD1302-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.1298,,Dicranomyia,0.0091,,Chespiritos dolabratus,0.0065
GMMBG1482-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9958,Sciaridae,Sciaridae,0.0345,,Sciara,0.0046,,Sciara hebes,0.0046
GMBZM477-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9998,Cecidomyiidae,Cecidomyiidae,0.9998,,Lestodiplosis,0.7342,,Lestodiplosis sp. 1 NPH-2020,0.7342
GMMBG1772-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.7716,Cecidomyiidae,Cecidomyiidae,0.7716,,Cystiphora,0.0499,,Cystiphora taraxaci,0.0498
GMBZL454-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Crematogaster,Crematogaster,0.9997,Crematogaster carinata,Crematogaster carinata,0.9980
GMBZB373-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9180,Ceratopogonidae,Ceratopogonidae,0.4459,,Forcipomyia,0.1500,,Forcipomyia titillans,0.0045
GMMBD079-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Dolichoderus,Dolichoderus,0.9969,Dolichoderus rugocapitus,Dolichoderus rugocapitus,0.9926
GMMBD1326-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Dasyhelea,0.9999,,Dasyhelea arenivaga,0.0023
GMMBD924-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9999,Cecidomyiidae,Cecidomyiidae,0.9999,,Peromyia,0.0361,,Peromyia perpusilla,0.0361
GMMBE657-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chloropidae,Chloropidae,0.9994,Dasyopa,Dasyopa,0.5030,,Dasyopa triangulata,0.5030
GMMBD984-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,1.0000,,Psychoda,0.9999,,Psychoda lobata,0.0083
GMBZE157-16,Insecta,Insecta,1.0000,Coleoptera,Coleoptera,1.0000,Curculionidae,Curculionidae,1.0000,Xyleborus,Xyleborus,0.0088,,Xyleborus affinis,0.0059
GMBZE179-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,Cixiidae,Flatidae,0.0234,,Metcalfa,0.0234,,Metcalfa pruinosa,0.0234
GMMBG503-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9998,Cecidomyiidae,Cecidomyiidae,0.9998,,Asteromyia,0.0061,,Asteromyia carbonifera,0.0061
GMMBI547-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.2138,,Paraclius,0.0379,,Paraclius digitatus,0.0368
GMMBD345-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,0.9999,,Psychoda,0.9956,,Psychoda lobata,0.0145
GMBZJ200-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Muscidae,Muscidae,1.0000,,Thricops,0.0099,,Thricops albibasalis,0.0099
GMBZN171-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,0.9384,Scelionidae,Scelionidae,0.0108,,Psix,0.0108,,Psix watshami,0.0108
GMMBD612-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Milichiidae,Muscidae,0.0058,Paramyia,Schoenomyza,0.0058,,Schoenomyza dorsalis,0.0058
GMBZL383-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.5479,,Cystiphora taraxaci,0.2403
GMBZK297-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.9777,,Culicoides victoriae,0.0186
GMMBD829-16,Insecta,Insecta,1.0000,Diptera,Coleoptera,0.0007,Phoridae,Carabidae,0.0007,,Sphaeroderus,0.0007,,Trichobius joblingi,0.0007
GMMBE237-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Dolichoderus,Dolichoderus,0.9983,Dolichoderus thoracicus,Dolichoderus rugocapitus,0.9932
GMMBI830-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Dasyhelea,0.9720,,Dasyhelea arenivaga,0.0059
GMBZN241-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Cladotanytarsus,0.0005,,Limnophyes bidumus,0.0004
GMMBE228-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Dolichoderus,Dolichoderus,0.9986,Dolichoderus rugocapitus,Dolichoderus rugocapitus,0.9538
GMMBG443-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.9996,,Bradysia ocellaris,0.0021
GMMBD1329-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Tarnania,0.0008,,Tarnania tarnanii,0.0008
GMMBI837-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.5233,,Asteromyia carbonifera,0.5233
GMBZM107-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,,Crematogaster,0.8909,,Crematogaster sp. 2,0.0288
GMBZL296-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.0455,,Lestodiplosis juniperina,0.0455
GMMBD750-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,0.9860,,Dasyhelea,0.3033,,Dasyhelea bensoni,0.0026
GMMBG1067-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Psectrocladius,0.0229,,Psectrocladius sordidellus,0.0229
GMBZF344-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,1.0000,,Forcipomyia,0.0051,,Forcipomyia titillans,0.0004
GMBZM454-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,0.9936,,Tarnania,0.0015,,Tarnania tarnanii,0.0015
GMMBF439-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,Parakiefferiella,0.0169,,Orthocladius rubicundus,0.0103
GMBZM500-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Corynoptera,0.9221,,Corynoptera tridentata,0.0036
GMBZP532-16,Collembola,Collembola,1.0000,Poduromorpha,Poduromorpha,1.0000,Neanuridae,Neanuridae,0.4013,,Morulina,0.1067,,Morulina thulensis,0.1067
GMBZP531-16,Collembola,Collembola,1.0000,Poduromorpha,Poduromorpha,1.0000,Neanuridae,Neanuridae,0.4008,,Morulina,0.1000,,Morulina thulensis,0.1000
GMBZK143-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,0.4460,,Psychoda,0.4460,,Psychoda phalaenoides,0.0033
GMBZM118-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Crematogaster,Crematogaster,0.9999,Crematogaster carinata,Crematogaster carinata,0.9982
GMBZP529-16,Collembola,Collembola,1.0000,Poduromorpha,Entomobryomorpha,0.9571,,Entomobryidae,0.6134,,Tullbergia,0.0107,,Dicyrtoma maculosa,0.0019
GMBZM156-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Crematogaster,Crematogaster,0.9999,Crematogaster carinata,Crematogaster carinata,0.9979
GMBZM469-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.0480,,Vitisiella brevicauda,0.0117
GMBZE184-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,1.0000,,Flatidae,0.4671,,Geisha,0.0169,,Geisha distinctissima,0.0168
GMMBD329-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Lauxaniidae,Isotomidae,0.0085,,Isotoma,0.0085,,Isotoma viridis,0.0085
GMBZL368-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Ceratopogonidae,Ceratopogonidae,0.9999,,Trichosia,0.0003,,Trichosia confusa,0.0003
GMBZP474-16,Insecta,Insecta,1.0000,Coleoptera,Hymenoptera,0.0181,Staphylinidae,Isotomidae,0.0091,,Isotoma,0.0091,,Polyommatus amandus,0.0062
GMBZM111-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Crematogaster,Crematogaster,0.9999,Crematogaster carinata,Crematogaster carinata,0.9983
GMBZL224-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Phoridae,Phoridae,1.0000,,Megaselia,1.0000,,Megaselia hirticrus,0.0002
GMBZM416-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Stratiomyidae,Stratiomyidae,0.1426,,Dryomyza,0.0016,,Pogonota barbata,0.0010
GMMBG452-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Sciaridae,Sciaridae,1.0000,,Bradysia,0.5457,,Corynoptera barbata,0.0035
GMBZG130-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Lauxaniidae,Lauxaniidae,0.5960,,Minettia,0.0011,,Minettia lupulina,0.0011
GMMBA600-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Psychodidae,Psychodidae,1.0000,,Psychoda,0.9997,,Psychoda alternata,0.0005
GMMBI128-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.9995,,Chelipoda,0.1949,,Xanthochlorus tenellus,0.0082
GMBZL359-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.9839,,Eupithecia,0.0002,,Eupithecia niphadophilata,0.0002
GMBZN323-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.9503,,Asteromyia carbonifera,0.0501
GMBZA285-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Crematogaster,Crematogaster,0.9999,Crematogaster carinata,Crematogaster carinata,0.9983
GMBZM366-16,Insecta,Insecta,1.0000,Diptera,Diptera,0.9967,Ceratopogonidae,Mycetophilidae,0.0002,,Tarnania,0.0002,,Tarnania tarnanii,0.0002
GMBZH162-16,Insecta,Insecta,1.0000,Hemiptera,Hemiptera,0.9982,Cixiidae,Flatidae,0.1191,,Metcalfa,0.1191,,Metcalfa pruinosa,0.1191
GMBZA303-16,Insecta,Insecta,1.0000,Hymenoptera,Hymenoptera,1.0000,Formicidae,Formicidae,1.0000,Crematogaster,Crematogaster,0.9999,Crematogaster carinata,Crematogaster carinata,0.9976
GMBZL114-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Dolichopodidae,Dolichopodidae,0.9921,,Meoneura,0.0001,,Meoneura palaestinensis,0.0001
GMMBC709-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chloropidae,Chloropidae,1.0000,,Olcella,0.0618,,Rhopalopterum soror,0.0015
GMMBD513-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Lestodiplosis,0.1434,,Lestodiplosis sp. 1 NPH-2020,0.1434
GMMBG1568-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Cecidomyiidae,Cecidomyiidae,1.0000,,Asteromyia,0.0386,,Asteromyia carbonifera,0.0137
GMMBD681-16,Insecta,Insecta,1.0000,Diptera,Diptera,1.0000,Chironomidae,Chironomidae,1.0000,,chiroJanzen01,0.0211,,chiroJanzen01 Janzen01,0.0211
