,class_label,class_pred,class_score,order_label,order_pred,order_score,family_label,family_pred,family_score,genus_label,genus_pred,genus_score,species_label,species_pred,species_score
GMBZN115-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Camponotus,Camponotus,0.48,,Camponotus repens,0.47
GMBZP222-16,Insecta,Chilopoda,0.95,Diptera,Scolopendromorpha,0.95,Sciaridae,Scolopendridae,0.95,,Scolopendra,0.95,,Scolopendra subspinipes,0.95
GMBZP356-16,Insecta,Insecta,0.98,Diptera,Diptera,0.71,Cecidomyiidae,Cecidomyiidae,0.61,,Asteromyia,0.43,,Asteromyia carbonifera,0.28
GMBZP442-16,Insecta,Insecta,0.73,Diptera,Diptera,0.51,Ceratopogonidae,Limoniidae,0.49,,Dicranomyia,0.49,,Dicranomyia sp.,0.49
GMMBA455-16,Insecta,Insecta,0.99,Diptera,Diptera,0.95,Chironomidae,Limoniidae,0.8,,Dicranomyia,0.8,,Dicranomyia sp.,0.8
GMMBA598-16,Insecta,Insecta,1.0,Diptera,Diptera,0.96,Chironomidae,Limoniidae,0.86,,Dicranomyia,0.86,,Dicranomyia sp.,0.86
GMMBB613-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Ephydridae,Syrphidae,0.56,,Copestylum,0.56,,Copestylum sp.,0.56
GMMBC673-16,Insecta,Insecta,1.0,Diptera,Diptera,0.98,Ceratopogonidae,Limoniidae,0.81,,Dicranomyia,0.81,,Dicranomyia sp.,0.81
GMMBC679-16,Insecta,Insecta,0.71,Diptera,Diptera,0.69,Ceratopogonidae,Limoniidae,0.65,,Dicranomyia,0.65,,Dicranomyia sp.,0.65
GMMBD1032-16,Insecta,Insecta,1.0,Diptera,Diptera,0.92,Ceratopogonidae,Limoniidae,0.57,,Dicranomyia,0.57,,Dicranomyia sp.,0.57
GMMBD1213-16,Insecta,Insecta,0.95,Diptera,Diptera,0.91,Ceratopogonidae,Limoniidae,0.47,,Dicranomyia,0.47,,Dicranomyia sp.,0.47
GMMBD1238-16,Insecta,Insecta,1.0,Diptera,Diptera,0.97,Chironomidae,Limoniidae,0.61,,Dicranomyia,0.61,,Dicranomyia sp.,0.61
GMMBD1268-16,Insecta,Insecta,0.97,Diptera,Diptera,0.83,Hybotidae,Limoniidae,0.6,,Dicranomyia,0.6,,Dicranomyia sp.,0.6
GMMBD1281-16,Insecta,Insecta,0.99,Diptera,Diptera,0.98,Psychodidae,Psychodidae,0.8,,Psychoda,0.8,,Psychoda satchelli,0.32
GMMBD1292-16,Insecta,Insecta,0.9,Diptera,Diptera,0.82,Ceratopogonidae,Ceratopogonidae,0.52,Forcipomyia,Culicoides,0.52,,Culicoides huffi,0.48
GMMBD1305-16,Insecta,Insecta,0.96,Diptera,Diptera,0.89,Ceratopogonidae,Limoniidae,0.67,,Dicranomyia,0.67,,Dicranomyia sp.,0.67
GMMBD1318-16,Insecta,Insecta,0.91,Diptera,Diptera,0.82,Ceratopogonidae,Ceratopogonidae,0.45,Forcipomyia,Culicoides,0.44,,Culicoides huffi,0.43
GMMBD442-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Ceratopogonidae,Limoniidae,0.79,Forcipomyia,Dicranomyia,0.79,,Dicranomyia sp.,0.79
GMMBD824-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.44,,Dicranomyia,0.44,,Dicranomyia sp.,0.44
GMMBE266-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Dolichoderus,Dolichoderus,1.0,Dolichoderus thoracicus,Dolichoderus rugocapitus,1.0
GMMBF233-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Dolichoderus,Dolichoderus,1.0,Dolichoderus thoracicus,Dolichoderus rugocapitus,1.0
GMMBF478-16,Insecta,Insecta,0.78,Diptera,Diptera,0.67,Sciaridae,Sciaridae,0.64,,Corynoptera,0.64,,Corynoptera piniphila,0.64
GMMBG1011-16,Insecta,Insecta,1.0,Diptera,Diptera,0.96,Cecidomyiidae,Cecidomyiidae,0.96,,Asteromyia,0.92,,Asteromyia carbonifera,0.57
GMMBG1088-16,Insecta,Insecta,0.98,Diptera,Diptera,0.73,Ceratopogonidae,Limoniidae,0.48,,Dicranomyia,0.48,,Dicranomyia sp.,0.48
GMMBG1211-16,Insecta,Insecta,0.95,Diptera,Diptera,0.87,Sciaridae,Syrphidae,0.27,,Copestylum,0.27,,Copestylum sp.,0.27
GMMBG1247-16,Insecta,Insecta,1.0,Diptera,Diptera,0.96,Cecidomyiidae,Cecidomyiidae,0.96,,Asteromyia,0.89,,Asteromyia carbonifera,0.75
GMMBG173-16,Insecta,Insecta,0.62,Diptera,Diptera,0.56,Sciaridae,Sciaridae,0.49,,Bradysia,0.14,,Bradysia tilicola,0.13
GMMBG1793-16,Insecta,Insecta,1.0,Diptera,Diptera,0.8,Cecidomyiidae,Cecidomyiidae,0.8,,Asteromyia,0.49,,Asteromyia carbonifera,0.49
GMMBG1841-16,Insecta,Insecta,1.0,Diptera,Diptera,0.91,Cecidomyiidae,Cecidomyiidae,0.91,,Asteromyia,0.66,,Asteromyia carbonifera,0.54
GMMBG468-16,Insecta,Insecta,0.8,Diptera,Diptera,0.74,Sciaridae,Sciaridae,0.68,,Corynoptera,0.31,,Corynoptera tridentata,0.28
GMMBG473-16,Insecta,Insecta,1.0,Diptera,Diptera,0.98,,Limoniidae,0.82,,Dicranomyia,0.82,,Dicranomyia sp.,0.82
GMMBG598-16,Insecta,Insecta,0.95,Diptera,Diptera,0.92,Chironomidae,Limoniidae,0.28,,Dicranomyia,0.28,,Dicranomyia sp.,0.28
GMMBG618-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Drosophilidae,Syrphidae,0.84,,Copestylum,0.84,,Copestylum sp.,0.84
GMMBG619-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Phoridae,Limoniidae,0.41,,Dicranomyia,0.41,,Dicranomyia sp.,0.41
GMMBG695-16,Insecta,Insecta,0.93,Diptera,Diptera,0.86,Sciaridae,Limoniidae,0.27,,Dicranomyia,0.27,,Dicranomyia sp.,0.27
GMMBG806-16,Insecta,Insecta,0.71,Diptera,Diptera,0.71,Sciaridae,Limoniidae,0.5,,Dicranomyia,0.5,,Dicranomyia sp.,0.5
GMMBG996-16,Insecta,Insecta,0.83,Diptera,Hymenoptera,0.44,Cecidomyiidae,Vespidae,0.41,,Ropalidia,0.41,,Ropalidia sp.,0.41
GMMBI177-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Ceratopogonidae,Limoniidae,0.76,,Dicranomyia,0.76,,Dicranomyia sp.,0.76
GMMBI196-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Milichiidae,Limoniidae,0.49,Paramyia,Dicranomyia,0.49,,Dicranomyia sp.,0.49
GMMBI199-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Ceratopogonidae,Limoniidae,0.84,Forcipomyia,Dicranomyia,0.84,,Dicranomyia sp.,0.84
GMMBI200-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.77,,Dicranomyia,0.77,,Dicranomyia sp.,0.77
GMMBI258-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Dolichopodidae,Limoniidae,0.84,,Dicranomyia,0.84,,Dicranomyia sp.,0.84
GMMBI501-16,Insecta,Insecta,0.97,Diptera,Diptera,0.93,Ceratopogonidae,Limoniidae,0.7,,Dicranomyia,0.69,,Dicranomyia sp.,0.69
GMBZA060-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Ceratopogonidae,Limoniidae,0.95,,Dicranomyia,0.95,,Dicranomyia sp.,0.95
GMBZA194-16,Insecta,Insecta,0.99,Diptera,Diptera,0.98,Ceratopogonidae,Limoniidae,0.72,,Dicranomyia,0.72,,Dicranomyia sp.,0.72
GMBZA201-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Ceratopogonidae,Limoniidae,0.98,,Dicranomyia,0.98,,Dicranomyia sp.,0.98
GMBZA220-16,Insecta,Insecta,0.54,Diptera,Diptera,0.37,Ceratopogonidae,Limoniidae,0.34,,Dicranomyia,0.34,,Dicranomyia sp.,0.34
GMBZB173-16,Insecta,Insecta,0.99,Diptera,Diptera,0.91,Sciaridae,Sciaridae,0.72,,Claustropyga,0.27,,Claustropyga acanthostyla,0.27
GMBZB219-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Drosophilidae,Limoniidae,0.54,,Dicranomyia,0.54,,Dicranomyia sp.,0.54
GMBZC225-16,Insecta,Insecta,0.96,Diptera,Diptera,0.81,Ceratopogonidae,Limoniidae,0.45,,Dicranomyia,0.45,,Dicranomyia sp.,0.45
GMBZC298-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Chironomidae,Chironomidae,0.87,,Polypedilum,0.87,,Polypedilum convictum,0.68
GMBZG061-16,Insecta,Insecta,0.94,Diptera,Diptera,0.86,Sciaridae,Sciaridae,0.73,,Corynoptera,0.38,,Corynoptera tridentata,0.34
GMBZJ181-16,Insecta,Insecta,0.87,Diptera,Diptera,0.85,Ceratopogonidae,Limoniidae,0.58,,Dicranomyia,0.58,,Dicranomyia sp.,0.58
GMBZJ198-16,Insecta,Insecta,0.74,Diptera,Diptera,0.4,Ceratopogonidae,Limoniidae,0.3,,Dicranomyia,0.3,,Dicranomyia sp.,0.3
GMBZJ204-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Sciaridae,Sciaridae,1.0,,Dolichosciara,0.99,,Dolichosciara flavipes,0.99
GMBZK152-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Ceratopogonidae,Limoniidae,0.84,,Dicranomyia,0.84,,Dicranomyia sp.,0.84
GMBZL177-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Phoridae,Limoniidae,0.34,,Dicranomyia,0.34,,Dicranomyia sp.,0.34
GMBZL248-16,Insecta,Insecta,1.0,Diptera,Diptera,0.9,Cecidomyiidae,Cecidomyiidae,0.86,,Asteromyia,0.7,,Asteromyia carbonifera,0.47
GMBZL289-16,Insecta,Insecta,0.71,Diptera,Coleoptera,0.34,Psychodidae,Curculionidae,0.34,,Trigonopterus,0.34,,Trigonopterus sp.,0.34
GMBZL299-16,Insecta,Insecta,1.0,Diptera,Diptera,0.75,Cecidomyiidae,Cecidomyiidae,0.74,,Asteromyia,0.73,,Asteromyia modesta,0.48
GMBZL449-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,,Tetramorium,0.91,,Tetramorium sp.,0.91
GMBZL537-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Crematogaster,Crematogaster,1.0,Crematogaster carinata,Crematogaster carinata,1.0
GMBZM125-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Crematogaster,Crematogaster,1.0,Crematogaster carinata,Crematogaster carinata,1.0
GMBZM373-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Chironomidae,0.73,,Polypedilum,0.69,,Polypedilum convictum,0.61
GMBZN126-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,,Pheidole,0.67,,Pheidole sp.,0.67
GMBZN172-16,Insecta,Insecta,1.0,Hymenoptera,Lepidoptera,1.0,,Hepialidae,1.0,,Triodia,1.0,,Triodia sylvina,1.0
GMBZN324-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Ceratopogonidae,Limoniidae,0.98,,Dicranomyia,0.98,,Dicranomyia sp.,0.98
GMBZN347-16,Insecta,Insecta,0.99,Diptera,Diptera,0.97,Ceratopogonidae,Limoniidae,0.86,,Dicranomyia,0.86,,Dicranomyia sp.,0.86
GMBZP383-16,Insecta,Insecta,0.99,Diptera,Diptera,0.74,Cecidomyiidae,Cecidomyiidae,0.73,,Asteromyia,0.55,,Asteromyia modesta,0.32
GMBZP421-16,Insecta,Insecta,1.0,Diptera,Diptera,0.97,Cecidomyiidae,Cecidomyiidae,0.96,,Asteromyia,0.76,,Asteromyia carbonifera,0.56
GMBZP431-16,Insecta,Insecta,0.92,Diptera,Diptera,0.88,Sciaridae,Sciaridae,0.65,,Corynoptera,0.24,,Corynoptera tridentata,0.23
GMBZP497-16,Insecta,Malacostraca,0.38,Hemiptera,Isopoda,0.38,Membracidae,Stenasellidae,0.38,,Stenasellus,0.38,,Stenasellus virei,0.38
GMBZP531-16,Collembola,Collembola,0.9,Poduromorpha,Entomobryomorpha,0.9,Neanuridae,Entomobryidae,0.56,,Heteromurus,0.56,,Heteromurus nitidus,0.56
GMBZP538-16,Collembola,Insecta,0.84,Entomobryomorpha,Diptera,0.69,,Limoniidae,0.59,,Dicranomyia,0.59,,Dicranomyia sp.,0.59
GMBZV115-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Drosophilidae,Drosophilidae,1.0,Drosophila,Drosophila,1.0,Drosophila sturtevanti,Drosophila sturtevanti,1.0
GMBZV116-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Phoridae,Limoniidae,0.37,,Dicranomyia,0.37,,Dicranomyia sp.,0.37
GMMBA571-16,Insecta,Insecta,0.98,Diptera,Diptera,0.69,Cecidomyiidae,Limoniidae,0.55,,Dicranomyia,0.55,,Dicranomyia sp.,0.55
GMMBB333-16,Insecta,Malacostraca,0.2,Diptera,Isopoda,0.2,Cecidomyiidae,Stenasellidae,0.2,,Stenasellus,0.2,,Stenasellus virei,0.2
GMMBB625-16,Insecta,Insecta,0.84,Diptera,Hymenoptera,0.56,Cecidomyiidae,Vespidae,0.45,,Ropalidia,0.45,,Ropalidia sp.,0.45
GMMBB656-16,Insecta,Insecta,0.99,Diptera,Diptera,0.99,Ceratopogonidae,Limoniidae,0.9,,Dicranomyia,0.9,,Dicranomyia sp.,0.9
GMMBB658-16,Insecta,Insecta,0.97,Diptera,Diptera,0.95,Chironomidae,Limoniidae,0.87,,Dicranomyia,0.87,,Dicranomyia sp.,0.87
GMMBC332-16,Insecta,Malacostraca,0.33,Diptera,Isopoda,0.28,Sciaridae,Ligiidae,0.14,,Ligia,0.14,,Ligia occidentalis,0.14
GMMBC356-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Phoridae,Limoniidae,0.71,,Dicranomyia,0.71,,Dicranomyia sp.,0.71
GMMBC400-16,Insecta,Chilopoda,0.23,Diptera,Scolopendromorpha,0.23,Sciaridae,Scolopendridae,0.23,,Scolopendra,0.23,,Scolopendra subspinipes,0.23
GMMBC404-16,Insecta,Insecta,0.99,Diptera,Diptera,0.74,Cecidomyiidae,Cecidomyiidae,0.74,,Asteromyia,0.58,,Asteromyia carbonifera,0.44
GMMBC700-16,Insecta,Insecta,0.6,Diptera,Diptera,0.52,Ceratopogonidae,Limoniidae,0.45,,Dicranomyia,0.45,,Dicranomyia sp.,0.45
GMMBC758-16,Insecta,Insecta,0.98,Diptera,Diptera,0.98,Psychodidae,Syrphidae,0.54,,Copestylum,0.54,,Copestylum sp.,0.54
GMMBD1038-16,Insecta,Insecta,0.96,Diptera,Diptera,0.9,Ceratopogonidae,Limoniidae,0.78,,Dicranomyia,0.78,,Dicranomyia sp.,0.78
GMMBD1068-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Lauxaniidae,Syrphidae,0.76,,Copestylum,0.76,,Copestylum sp.,0.76
GMMBD1069-16,Insecta,Insecta,0.96,Diptera,Diptera,0.83,Dolichopodidae,Limoniidae,0.83,,Dicranomyia,0.83,,Dicranomyia sp.,0.83
GMMBD1188-16,Insecta,Insecta,0.98,Diptera,Diptera,0.97,Chironomidae,Limoniidae,0.58,,Dicranomyia,0.58,,Dicranomyia sp.,0.58
GMMBD1356-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.88,,Dicranomyia,0.88,,Dicranomyia sp.,0.88
GMMBD502-16,Insecta,Insecta,0.99,Diptera,Diptera,0.93,Ceratopogonidae,Limoniidae,0.51,,Dicranomyia,0.51,,Dicranomyia sp.,0.51
GMMBE543-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Tineidae,Apatelodidae,0.38,,Apatelodes,0.38,,Apatelodes sp.,0.38
GMMBE670-16,Insecta,Insecta,0.96,Diptera,Hymenoptera,0.2,Cecidomyiidae,Vespidae,0.11,,Ropalidia,0.11,,Ropalidia sp.,0.11
GMMBF208-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Anochetus,Anochetus,0.7,,Anochetus mayri,0.51
GMMBF601-16,Insecta,Insecta,0.86,Diptera,Diptera,0.8,Chironomidae,Limoniidae,0.37,,Dicranomyia,0.37,,Dicranomyia sp.,0.37
GMMBG108-16,Insecta,Collembola,0.44,Psocodea,Entomobryomorpha,0.44,Lepidopsocidae,Entomobryidae,0.37,,Heteromurus,0.37,,Heteromurus nitidus,0.37
GMMBG1489-16,Insecta,Insecta,0.83,Diptera,Lepidoptera,0.25,Cecidomyiidae,Apatelodidae,0.08,,Apatelodes,0.08,,Apatelodes sp.,0.08
GMMBG1536-16,Insecta,Malacostraca,0.44,Diptera,Isopoda,0.44,Sciaridae,Stenasellidae,0.44,,Stenasellus,0.44,,Stenasellus virei,0.44
GMMBG1723-16,Insecta,Insecta,0.98,Diptera,Diptera,0.92,Keroplatidae,Limoniidae,0.5,,Dicranomyia,0.5,,Dicranomyia sp.,0.5
GMMBG1749-16,Insecta,Insecta,1.0,Diptera,Diptera,0.97,Cecidomyiidae,Cecidomyiidae,0.96,,Asteromyia,0.79,,Asteromyia carbonifera,0.63
GMMBG1806-16,Insecta,Insecta,0.98,Diptera,Diptera,0.78,Cecidomyiidae,Cecidomyiidae,0.77,,Asteromyia,0.74,,Asteromyia carbonifera,0.66
GMMBG634-16,Insecta,Insecta,0.88,Diptera,Hymenoptera,0.45,Cecidomyiidae,Vespidae,0.39,,Ropalidia,0.39,,Ropalidia sp.,0.39
GMMBG800-16,Insecta,Insecta,0.97,Diptera,Diptera,0.84,Cecidomyiidae,Cecidomyiidae,0.6,,Camptomyia,0.6,,Camptomyia corticalis,0.6
GMMBG914-16,Insecta,Insecta,0.87,Diptera,Diptera,0.75,Sciaridae,Limoniidae,0.37,,Dicranomyia,0.37,,Dicranomyia sp.,0.37
GMMBI154-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.93,,Dicranomyia,0.93,,Dicranomyia sp.,0.93
GMBZA042-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Limoniidae,0.65,,Dicranomyia,0.65,,Dicranomyia sp.,0.65
GMBZB103-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Ceratopogonidae,Limoniidae,0.71,,Dicranomyia,0.71,,Dicranomyia sp.,0.71
GMBZB201-16,Insecta,Insecta,0.9,Diptera,Coleoptera,0.76,Sciaridae,Curculionidae,0.76,,Trigonopterus,0.76,,Trigonopterus sp.,0.76
GMBZB254-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Ceratopogonidae,Limoniidae,0.86,,Dicranomyia,0.86,,Dicranomyia sp.,0.86
GMBZC335-16,Insecta,Insecta,0.84,Diptera,Diptera,0.76,Ceratopogonidae,Limoniidae,0.52,,Dicranomyia,0.52,,Dicranomyia sp.,0.52
GMBZC402-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Azteca,Pheidole,0.57,,Pheidole sp.,0.57
GMBZD431-16,Collembola,Collembola,1.0,Entomobryomorpha,Entomobryomorpha,1.0,Entomobryidae,Entomobryidae,0.98,,Heteromurus,0.98,,Heteromurus nitidus,0.98
GMBZE305-16,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,0.97,Lasiocampidae,Apatelodidae,0.53,,Apatelodes,0.53,,Apatelodes sp.,0.53
GMBZF367-16,Insecta,Insecta,0.99,Diptera,Diptera,0.76,Sciaridae,Limoniidae,0.56,,Dicranomyia,0.56,,Dicranomyia sp.,0.56
GMBZK227-16,Insecta,Insecta,1.0,Diptera,Diptera,0.83,Phoridae,Limoniidae,0.77,,Dicranomyia,0.77,,Dicranomyia sp.,0.77
GMBZK418-16,Collembola,Collembola,1.0,Entomobryomorpha,Entomobryomorpha,0.99,Paronellidae,Entomobryidae,0.86,,Heteromurus,0.86,,Heteromurus nitidus,0.86
GMBZL220-16,Insecta,Insecta,1.0,Diptera,Diptera,0.65,Mycetophilidae,Limoniidae,0.48,,Dicranomyia,0.48,,Dicranomyia sp.,0.48
GMBZL276-16,Insecta,Insecta,0.98,Diptera,Diptera,0.89,Cecidomyiidae,Cecidomyiidae,0.89,,Asteromyia,0.72,,Asteromyia carbonifera,0.6
GMBZL302-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Cecidomyiidae,Cecidomyiidae,0.98,,Asteromyia,0.96,,Asteromyia modesta,0.79
GMBZL404-16,Insecta,Insecta,0.5,Diptera,Diptera,0.37,Sciaridae,Limoniidae,0.25,,Dicranomyia,0.25,,Dicranomyia sp.,0.25
GMBZM145-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Crematogaster,Crematogaster,1.0,Crematogaster carinata,Crematogaster carinata,1.0
GMBZM397-16,Insecta,Insecta,0.78,Diptera,Lepidoptera,0.38,Ceratopogonidae,Apatelodidae,0.37,,Apatelodes,0.37,,Apatelodes sp.,0.37
GMBZM417-16,Insecta,Insecta,1.0,Diptera,Diptera,0.94,Cecidomyiidae,Cecidomyiidae,0.92,,Asteromyia,0.53,,Asteromyia carbonifera,0.28
GMBZM514-16,Insecta,Insecta,0.72,Diptera,Diptera,0.59,Ceratopogonidae,Limoniidae,0.25,,Dicranomyia,0.25,,Dicranomyia sp.,0.25
GMBZN192-16,Insecta,Insecta,0.66,Diptera,Diptera,0.38,Ceratopogonidae,Limoniidae,0.35,,Dicranomyia,0.35,,Dicranomyia sp.,0.35
GMBZN318-16,Insecta,Insecta,0.99,Diptera,Diptera,0.83,Cecidomyiidae,Cecidomyiidae,0.78,,Asteromyia,0.68,,Asteromyia carbonifera,0.46
GMBZP212-16,Insecta,Insecta,1.0,Diptera,Diptera,0.86,Cecidomyiidae,Cecidomyiidae,0.85,,Asteromyia,0.72,,Asteromyia carbonifera,0.42
GMBZP373-16,Insecta,Insecta,0.98,Diptera,Diptera,0.83,Cecidomyiidae,Cecidomyiidae,0.83,,Asteromyia,0.66,,Asteromyia carbonifera,0.43
GMBZV137-16,Insecta,Insecta,0.99,Diptera,Diptera,0.88,Cecidomyiidae,Cecidomyiidae,0.88,,Asteromyia,0.72,,Asteromyia modesta,0.43
GMMBA414-16,Insecta,Insecta,0.97,Diptera,Diptera,0.83,Cecidomyiidae,Cecidomyiidae,0.82,,Lestodiplosis,0.4,,Lestodiplosis juniperina,0.4
GMMBA623-16,Insecta,Insecta,0.61,Diptera,Diptera,0.59,Ceratopogonidae,Limoniidae,0.58,,Dicranomyia,0.58,,Dicranomyia sp.,0.58
GMMBB379-16,Insecta,Insecta,0.93,Diptera,Diptera,0.87,Ceratopogonidae,Limoniidae,0.65,,Dicranomyia,0.65,,Dicranomyia sp.,0.65
GMMBB418-16,Insecta,Insecta,0.86,Diptera,Lepidoptera,0.38,Cecidomyiidae,Apatelodidae,0.22,,Apatelodes,0.22,,Apatelodes sp.,0.22
GMMBC363-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.8,,Dicranomyia,0.8,,Dicranomyia sp.,0.8
GMMBC656-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Dolichopodidae,Limoniidae,0.93,,Dicranomyia,0.93,,Dicranomyia sp.,0.93
GMMBD1023-16,Insecta,Insecta,0.68,Diptera,Diptera,0.57,Ceratopogonidae,Limoniidae,0.52,,Dicranomyia,0.52,,Dicranomyia sp.,0.52
GMMBD1029-16,Insecta,Insecta,0.95,Diptera,Diptera,0.92,Chironomidae,Limoniidae,0.35,,Dicranomyia,0.35,,Dicranomyia sp.,0.35
GMMBD1219-16,Insecta,Insecta,1.0,Diptera,Diptera,0.91,Cecidomyiidae,Cecidomyiidae,0.89,,Asteromyia,0.88,,Asteromyia carbonifera,0.64
GMMBD1235-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Drosophilidae,Limoniidae,0.46,,Dicranomyia,0.46,,Dicranomyia sp.,0.46
GMMBD317-16,Insecta,Insecta,0.71,Diptera,Diptera,0.68,Ceratopogonidae,Limoniidae,0.58,,Dicranomyia,0.58,,Dicranomyia sp.,0.58
GMMBD450-16,Insecta,Insecta,0.78,Diptera,Diptera,0.74,Dolichopodidae,Syrphidae,0.34,,Copestylum,0.34,,Copestylum sp.,0.34
GMMBD473-16,Insecta,Insecta,1.0,Diptera,Diptera,0.95,Ceratopogonidae,Limoniidae,0.7,,Dicranomyia,0.7,,Dicranomyia sp.,0.7
GMMBD491-16,Insecta,Insecta,1.0,Diptera,Diptera,0.95,Cecidomyiidae,Cecidomyiidae,0.94,,Asteromyia,0.47,,Asteromyia modesta,0.37
GMMBD551-16,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Phoridae,Limoniidae,0.87,,Dicranomyia,0.87,,Dicranomyia sp.,0.87
GMMBD555-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Dolichopodidae,Limoniidae,0.45,,Dicranomyia,0.45,,Dicranomyia sp.,0.45
GMMBD746-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Drosophilidae,Limoniidae,0.43,,Dicranomyia,0.43,,Dicranomyia sp.,0.43
GMMBD754-16,Insecta,Insecta,0.96,Diptera,Diptera,0.88,Ceratopogonidae,Limoniidae,0.7,,Dicranomyia,0.7,,Dicranomyia sp.,0.7
GMMBD964-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Syrphidae,0.44,,Copestylum,0.44,,Copestylum sp.,0.44
GMMBE288-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Dolichoderus,Dolichoderus,1.0,Dolichoderus rugocapitus,Dolichoderus rugocapitus,1.0
GMMBE295-16,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Formicidae,Formicidae,1.0,Dolichoderus,Dolichoderus,1.0,Dolichoderus rugocapitus,Dolichoderus rugocapitus,1.0
GMMBE628-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Drosophilidae,Syrphidae,0.8,,Copestylum,0.8,,Copestylum sp.,0.8
GMMBE687-16,Insecta,Insecta,0.67,Diptera,Diptera,0.61,Sciaridae,Limoniidae,0.38,,Dicranomyia,0.38,,Dicranomyia sp.,0.38
GMMBF417-16,Insecta,Insecta,0.96,Diptera,Hymenoptera,0.56,Cecidomyiidae,Vespidae,0.45,,Ropalidia,0.45,,Ropalidia sp.,0.45
GMMBF503-16,Insecta,Insecta,0.97,Diptera,Diptera,0.94,Sciaridae,Limoniidae,0.56,Pseudolycoriella,Dicranomyia,0.56,,Dicranomyia sp.,0.56
GMMBF517-16,Insecta,Insecta,1.0,Diptera,Diptera,1.0,,Limoniidae,0.81,,Dicranomyia,0.81,,Dicranomyia sp.,0.81
GMMBG1056-16,Insecta,Insecta,0.9,Diptera,Diptera,0.81,Sciaridae,Sciaridae,0.63,,Corynoptera,0.22,,Corynoptera tridentata,0.13
